order	status	file	language	loc	authority_risk_score	migration_potential_score	concept_opportunity_score	priority_score
2216	queued	tests/client-memory-tools/autonomy_proposal_status_rust_parity.test.ts	ts	9	2	2	3	2.2
2217	queued	tests/client-memory-tools/autonomy_proposal_text_blob_rust_parity.test.ts	ts	9	2	2	3	2.2
2218	queued	tests/client-memory-tools/autonomy_proposal_type_from_run_event_rust_parity.test.ts	ts	9	2	2	3	2.2
2219	queued	tests/client-memory-tools/autonomy_pulse_objective_cooldown_active_rust_parity.test.ts	ts	9	2	2	3	2.2
2220	queued	tests/client-memory-tools/autonomy_qos_lane_from_candidate_rust_parity.test.ts	ts	9	2	2	3	2.2
2221	queued	tests/client-memory-tools/autonomy_qos_lane_selection.test.ts	ts	9	2	2	3	2.2
2222	queued	tests/client-memory-tools/autonomy_qos_lane_share_cap_exceeded_rust_parity.test.ts	ts	9	2	2	3	2.2
2223	queued	tests/client-memory-tools/autonomy_qos_lane_weights_rust_parity.test.ts	ts	9	2	2	3	2.2
2224	queued	tests/client-memory-tools/autonomy_read_first_numeric_metric_rust_parity.test.ts	ts	9	2	2	3	2.2
2225	queued	tests/client-memory-tools/autonomy_read_path_value_rust_parity.test.ts	ts	9	2	2	3	2.2
2226	queued	tests/client-memory-tools/autonomy_recent_autonomy_run_events_rust_parity.test.ts	ts	9	2	2	3	2.2
2227	queued	tests/client-memory-tools/autonomy_recent_directive_pulse_cooldown_count_rust_parity.test.ts	ts	9	2	2	3	2.2
2228	queued	tests/client-memory-tools/autonomy_recent_run_events_rust_parity.test.ts	ts	9	2	2	3	2.2
2229	queued	tests/client-memory-tools/autonomy_repeat_gate_anchor_rust_parity.test.ts	ts	9	2	2	3	2.2
2230	queued	tests/client-memory-tools/autonomy_risk_penalty_rust_parity.test.ts	ts	9	2	2	3	2.2
2231	queued	tests/client-memory-tools/autonomy_rollout_controller.test.ts	ts	9	2	2	3	2.2
2232	queued	tests/client-memory-tools/autonomy_run_batch.test.ts	ts	9	2	2	3	2.2
2233	queued	tests/client-memory-tools/autonomy_run_event_objective_id_rust_parity.test.ts	ts	9	2	2	3	2.2
2234	queued	tests/client-memory-tools/autonomy_run_event_proposal_id_rust_parity.test.ts	ts	9	2	2	3	2.2
2235	queued	tests/client-memory-tools/autonomy_run_lock.test.ts	ts	9	2	2	3	2.2
2236	queued	tests/client-memory-tools/autonomy_run_result_tally_rust_parity.test.ts	ts	9	2	2	3	2.2
2237	queued	tests/client-memory-tools/autonomy_runs_since_reset_rust_parity.test.ts	ts	9	2	2	3	2.2
2238	queued	tests/client-memory-tools/autonomy_safety_stop_run_event_rust_parity.test.ts	ts	9	2	2	3	2.2
2239	queued	tests/client-memory-tools/autonomy_sanitized_directive_id_list_rust_parity.test.ts	ts	9	2	2	3	2.2
2240	queued	tests/client-memory-tools/autonomy_score_only_failure_like_rust_parity.test.ts	ts	9	2	2	3	2.2
2241	queued	tests/client-memory-tools/autonomy_score_only_result_rust_parity.test.ts	ts	9	2	2	3	2.2
2242	queued	tests/client-memory-tools/autonomy_selected_model_from_run_event_rust_parity.test.ts	ts	9	2	2	3	2.2
2243	queued	tests/client-memory-tools/autonomy_semantic_dedupe.test.ts	ts	9	2	2	3	2.2
2244	queued	tests/client-memory-tools/autonomy_semantic_near_duplicate_match_rust_parity.test.ts	ts	9	2	2	3	2.2
2245	queued	tests/client-memory-tools/autonomy_semantic_token_similarity_rust_parity.test.ts	ts	9	2	2	3	2.2
2246	queued	tests/client-memory-tools/autonomy_shadow_scope_matches_rust_parity.test.ts	ts	9	2	2	3	2.2
2247	queued	tests/client-memory-tools/autonomy_shipped_count_rust_parity.test.ts	ts	9	2	2	3	2.2
2248	queued	tests/client-memory-tools/autonomy_simulation_harness_autopause_window.test.ts	ts	9	2	2	3	2.2
2249	queued	tests/client-memory-tools/autonomy_simulation_harness_identity_projection.test.ts	ts	9	2	2	3	2.2
2250	queued	tests/client-memory-tools/autonomy_sorted_counts_rust_parity.test.ts	ts	9	2	2	3	2.2
2251	queued	tests/client-memory-tools/autonomy_source_cooldown_helpers_rust_parity.test.ts	ts	9	2	2	3	2.2
2252	queued	tests/client-memory-tools/autonomy_source_eye_ref_rust_parity.test.ts	ts	9	2	2	3	2.2
2253	queued	tests/client-memory-tools/autonomy_spawn_allocated_cells_rust_parity.test.ts	ts	9	2	2	3	2.2
2254	queued	tests/client-memory-tools/autonomy_spawn_capacity_boost_snapshot_rust_parity.test.ts	ts	9	2	2	3	2.2
2255	queued	tests/client-memory-tools/autonomy_stable_selection_index_rust_parity.test.ts	ts	9	2	2	3	2.2
2256	queued	tests/client-memory-tools/autonomy_strategy_admission_decision_rust_parity.test.ts	ts	9	2	2	3	2.2
2257	queued	tests/client-memory-tools/autonomy_strategy_bundle_rust_parity.test.ts	ts	9	2	2	3	2.2
2258	queued	tests/client-memory-tools/autonomy_strategy_circuit_cooldown_rust_parity.test.ts	ts	9	2	2	3	2.2
2259	queued	tests/client-memory-tools/autonomy_strategy_layer_upgrades.test.ts	ts	9	2	2	3	2.2
2260	queued	tests/client-memory-tools/autonomy_strategy_rank_adjusted_rust_parity.test.ts	ts	9	2	2	3	2.2
2261	queued	tests/client-memory-tools/autonomy_strategy_rank_score_rust_parity.test.ts	ts	9	2	2	3	2.2
2262	queued	tests/client-memory-tools/autonomy_strategy_selection_rust_parity.test.ts	ts	9	2	2	3	2.2
2263	queued	tests/client-memory-tools/autonomy_strategy_support_primitives_rust_parity.test.ts	ts	9	2	2	3	2.2
2264	queued	tests/client-memory-tools/autonomy_strategy_trit_shadow_adjusted_rust_parity.test.ts	ts	9	2	2	3	2.2
2265	done	tests/client-memory-tools/autonomy_strategy_trit_shadow_ranking_summary_rust_parity.test.ts	ts	9	2	2	3	2.2
2266	queued	tests/client-memory-tools/autonomy_structural_preview_criteria_failure_rust_parity.test.ts	ts	9	2	2	3	2.2
2267	queued	tests/client-memory-tools/autonomy_success_criteria_requirement_rust_parity.test.ts	ts	9	2	2	3	2.2
2268	queued	tests/client-memory-tools/autonomy_suggest_batch_max_rust_parity.test.ts	ts	9	2	2	3	2.2
2269	queued	tests/client-memory-tools/autonomy_support_primitives_rust_parity.test.ts	ts	9	2	2	3	2.2
2270	queued	tests/client-memory-tools/autonomy_thresholds_for_proposal_type_rust_parity.test.ts	ts	9	2	2	3	2.2
2271	queued	tests/client-memory-tools/autonomy_time_to_value_score_rust_parity.test.ts	ts	9	2	2	3	2.2
2272	queued	tests/client-memory-tools/autonomy_to_stem_rust_parity.test.ts	ts	9	2	2	3	2.2
2273	queued	tests/client-memory-tools/autonomy_tokenize_directive_text_rust_parity.test.ts	ts	9	2	2	3	2.2
2274	queued	tests/client-memory-tools/autonomy_top_biases_summary_rust_parity.test.ts	ts	9	2	2	3	2.2
2275	queued	tests/client-memory-tools/autonomy_trit_shadow_rank_score_rust_parity.test.ts	ts	9	2	2	3	2.2
2276	queued	tests/client-memory-tools/autonomy_trit_shadow_ranking.test.ts	ts	9	2	2	3	2.2
2277	queued	tests/client-memory-tools/autonomy_unknown_type_quarantine_rust_parity.test.ts	ts	9	2	2	3	2.2
2278	queued	tests/client-memory-tools/autonomy_unlinked_optimization_admission_rust_parity.test.ts	ts	9	2	2	3	2.2
2279	queued	tests/client-memory-tools/autonomy_value_currency_ranking.test.ts	ts	9	2	2	3	2.2
2280	queued	tests/client-memory-tools/autonomy_value_density_score_rust_parity.test.ts	ts	9	2	2	3	2.2
2281	queued	tests/client-memory-tools/autotest_controller.test.ts	ts	9	2	2	3	2.2
2282	queued	tests/client-memory-tools/autotest_doctor.test.ts	ts	9	2	2	3	2.2
2283	queued	tests/client-memory-tools/autotest_doctor_release_rollout.test.ts	ts	9	2	2	3	2.2
2284	queued	tests/client-memory-tools/autotest_doctor_watchdog.test.ts	ts	9	2	2	3	2.2
2285	queued	tests/client-memory-tools/autotest_recipe_release.test.ts	ts	9	2	2	3	2.2
2286	queued	tests/client-memory-tools/aws_ci_cd_mirror_plane.test.ts	ts	9	2	2	3	2.2
2287	queued	tests/client-memory-tools/aws_reproducible_artifact_profile.test.ts	ts	9	2	2	3	2.2
2288	queued	tests/client-memory-tools/backlog_execution_pathfinder.test.ts	ts	9	2	2	3	2.2
2289	done	tests/client-memory-tools/backlog_github_sync.test.ts	ts	9	2	2	3	2.2
2290	queued	tests/client-memory-tools/backlog_implementation_review.test.ts	ts	9	2	2	3	2.2
2291	queued	tests/client-memory-tools/backlog_intake_quality_gate.test.ts	ts	9	2	2	3	2.2
2292	queued	tests/client-memory-tools/backlog_lane_batch_delivery.test.ts	ts	9	2	2	3	2.2
2293	queued	tests/client-memory-tools/backlog_registry.test.ts	ts	9	2	2	3	2.2
2294	queued	tests/client-memory-tools/backup_integrity_check.test.ts	ts	9	2	2	3	2.2
2295	queued	tests/client-memory-tools/batch_lane.test.ts	ts	9	2	2	3	2.2
2296	queued	tests/client-memory-tools/benchmark_autonomy_gate.test.ts	ts	9	2	2	3	2.2
2297	done	tests/client-memory-tools/bird_x_collector.test.ts	ts	9	2	2	3	2.2
2298	queued	tests/client-memory-tools/black_box_ledger.test.ts	ts	9	2	2	3	2.2
2299	queued	tests/client-memory-tools/black_box_ledger_attestation.test.ts	ts	9	2	2	3	2.2
2300	queued	tests/client-memory-tools/black_swan_disaster_gamebooks.test.ts	ts	9	2	2	3	2.2
2301	queued	tests/client-memory-tools/blank_slate_reset.test.ts	ts	9	2	2	3	2.2
2302	queued	tests/client-memory-tools/broken_piece_lab.test.ts	ts	9	2	2	3	2.2
2303	done	tests/client-memory-tools/browser_next10_bundle.test.ts	ts	9	2	2	3	2.2
2304	done	tests/client-memory-tools/browser_text_diff_lane.test.ts	ts	9	2	2	3	2.2
2305	queued	tests/client-memory-tools/capability_envelope_guard.test.ts	ts	9	2	2	3	2.2
2306	queued	tests/client-memory-tools/capability_profile_compiler.test.ts	ts	9	2	2	3	2.2
2307	queued	tests/client-memory-tools/capability_switchboard.test.ts	ts	9	2	2	3	2.2
2308	queued	tests/client-memory-tools/capital_allocation_organ.test.ts	ts	9	2	2	3	2.2
2309	queued	tests/client-memory-tools/causal_temporal_graph.test.ts	ts	9	2	2	3	2.2
2310	queued	tests/client-memory-tools/causal_validation_gate_high_impact.test.ts	ts	9	2	2	3	2.2
2311	queued	tests/client-memory-tools/causal_vs_correlation_signal_scorer.test.ts	ts	9	2	2	3	2.2
2312	queued	tests/client-memory-tools/champion_challenger_detector_promotion.test.ts	ts	9	2	2	3	2.2
2313	queued	tests/client-memory-tools/chaos_program.test.ts	ts	9	2	2	3	2.2
2314	queued	tests/client-memory-tools/chromeos_fuchsia_distribution_ota_adapter.test.ts	ts	9	2	2	3	2.2
2315	queued	tests/client-memory-tools/ci_baseline_guard.test.ts	ts	9	2	2	3	2.2
2316	queued	tests/client-memory-tools/civic_duty_allocation_engine.test.ts	ts	9	2	2	3	2.2
2317	queued	tests/client-memory-tools/cli_suggestion_engine.test.ts	ts	9	2	2	3	2.2
2318	queued	tests/client-memory-tools/client_communication_organ.test.ts	ts	9	2	2	3	2.2
2319	queued	tests/client-memory-tools/client_reflexes.test.ts	ts	9	2	2	3	2.2
2320	queued	tests/client-memory-tools/client_relationship_manager.test.ts	ts	9	2	2	3	2.2
2321	queued	tests/client-memory-tools/cockpit_harness.test.ts	ts	9	2	2	3	2.2
2322	queued	tests/client-memory-tools/cognitive_control_primitive.test.ts	ts	9	2	2	3	2.2
2323	queued	tests/client-memory-tools/cognitive_toolkit_suite.test.ts	ts	9	2	2	3	2.2
2324	queued	tests/client-memory-tools/collective_reasoning_primitive.test.ts	ts	9	2	2	3	2.2
2325	queued	tests/client-memory-tools/collective_shadow.test.ts	ts	9	2	2	3	2.2
2326	queued	tests/client-memory-tools/community_repo_graduation_pack.test.ts	ts	9	2	2	3	2.2
2327	queued	tests/client-memory-tools/compatibility_tail_retirement.test.ts	ts	9	2	2	3	2.2
2328	queued	tests/client-memory-tools/competitive_benchmark_matrix.test.ts	ts	9	2	2	3	2.2
2329	queued	tests/client-memory-tools/competitive_observability_benchmark_pack.test.ts	ts	9	2	2	3	2.2
2330	queued	tests/client-memory-tools/complexity_warden_meta_organ.test.ts	ts	9	2	2	3	2.2
2331	queued	tests/client-memory-tools/compliance_posture.test.ts	ts	9	2	2	3	2.2
2332	queued	tests/client-memory-tools/compliance_reports.test.ts	ts	9	2	2	3	2.2
2333	queued	tests/client-memory-tools/compliance_retention_uplift.test.ts	ts	9	2	2	3	2.2
2334	queued	tests/client-memory-tools/composite_disaster_gameday.test.ts	ts	9	2	2	3	2.2
2335	queued	tests/client-memory-tools/compression_transfer_plane.test.ts	ts	9	2	2	3	2.2
2336	queued	tests/client-memory-tools/compute_tithe_flywheel.test.ts	ts	9	2	2	3	2.2
2337	queued	tests/client-memory-tools/config_plane_pilot.test.ts	ts	9	2	2	3	2.2
2338	queued	tests/client-memory-tools/config_registry.test.ts	ts	9	2	2	3	2.2
2339	queued	tests/client-memory-tools/confirmed_malice_quarantine.test.ts	ts	9	2	2	3	2.2
2340	queued	tests/client-memory-tools/conflict_marker_guard.test.ts	ts	9	2	2	3	2.2
2341	queued	tests/client-memory-tools/constitution_guardian.test.ts	ts	9	2	2	3	2.2
2342	queued	tests/client-memory-tools/content_addressed_archive.test.ts	ts	9	2	2	3	2.2
2343	queued	tests/client-memory-tools/continuous_chaos_auto_remediation_suite.test.ts	ts	9	2	2	3	2.2
2344	queued	tests/client-memory-tools/continuous_chaos_resilience.test.ts	ts	9	2	2	3	2.2
2345	queued	tests/client-memory-tools/continuum_core.test.ts	ts	9	2	2	3	2.2
2346	queued	tests/client-memory-tools/control_plane_live_activation_shadow_exit_gate.test.ts	ts	9	2	2	3	2.2
2347	done	tests/client-memory-tools/conversation_eye_bootstrap.test.ts	ts	9	2	2	3	2.2
2348	done	tests/client-memory-tools/conversation_eye_collector.test.ts	ts	9	2	2	3	2.2
2349	queued	tests/client-memory-tools/copy_hardening_pack.test.ts	ts	9	2	2	3	2.2
2350	queued	tests/client-memory-tools/counterfactual_signal_replay.test.ts	ts	9	2	2	3	2.2
2351	queued	tests/client-memory-tools/crdt_state_plane.test.ts	ts	9	2	2	3	2.2
2352	queued	tests/client-memory-tools/creative_links.test.ts	ts	9	2	2	3	2.2
2353	queued	tests/client-memory-tools/creator_optin_ledger.test.ts	ts	9	2	2	3	2.2
2354	queued	tests/client-memory-tools/crimson_wraith_protocol.test.ts	ts	9	2	2	3	2.2
2355	queued	tests/client-memory-tools/cross_domain_mapper.test.ts	ts	9	2	2	3	2.2
2356	queued	tests/client-memory-tools/cross_objective_interference_guard.test.ts	ts	9	2	2	3	2.2
2357	queued	tests/client-memory-tools/cross_signal_engine.test.ts	ts	9	2	2	3	2.2
2358	queued	tests/client-memory-tools/cryonics_tier.test.ts	ts	9	2	2	3	2.2
2359	queued	tests/client-memory-tools/data_poisoning_causal_rollback_plane.test.ts	ts	9	2	2	3	2.2
2360	queued	tests/client-memory-tools/data_rights_engine.test.ts	ts	9	2	2	3	2.2
2361	queued	tests/client-memory-tools/delegated_authority_branching.test.ts	ts	9	2	2	3	2.2
2362	done	tests/client-memory-tools/deployment_packaging.test.ts	ts	9	2	2	3	2.2
2363	queued	tests/client-memory-tools/detector_error_taxonomy_autotune.test.ts	ts	9	2	2	3	2.2
2364	queued	tests/client-memory-tools/detector_rollback_migration_safety_contract.test.ts	ts	9	2	2	3	2.2
2365	queued	tests/client-memory-tools/deterministic_control_plane.test.ts	ts	9	2	2	3	2.2
2366	queued	tests/client-memory-tools/did_vc_binding.test.ts	ts	9	2	2	3	2.2
2367	queued	tests/client-memory-tools/directive_clarification_preview.integration.test.ts	ts	9	2	2	3	2.2
2368	queued	tests/client-memory-tools/directive_enforcement.test.ts	ts	9	2	2	3	2.2
2369	queued	tests/client-memory-tools/directive_intake.test.ts	ts	9	2	2	3	2.2
2370	queued	tests/client-memory-tools/directive_pulse.test.ts	ts	9	2	2	3	2.2
2371	queued	tests/client-memory-tools/directive_pulse_selection.integration.test.ts	ts	9	2	2	3	2.2
2372	queued	tests/client-memory-tools/directive_tier1_quality.test.ts	ts	9	2	2	3	2.2
2373	queued	tests/client-memory-tools/disposable_infrastructure_organ.test.ts	ts	9	2	2	3	2.2
2374	queued	tests/client-memory-tools/distribution_shift_decomposition_engine.test.ts	ts	9	2	2	3	2.2
2375	queued	tests/client-memory-tools/docs_coverage_gate.test.ts	ts	9	2	2	3	2.2
2376	queued	tests/client-memory-tools/docs_structure_pack.test.ts	ts	9	2	2	3	2.2
2377	queued	tests/client-memory-tools/doctor_forge_micro_debug_lane.test.ts	ts	9	2	2	3	2.2
2378	queued	tests/client-memory-tools/documentation_program_hardening.test.ts	ts	9	2	2	3	2.2
2379	queued	tests/client-memory-tools/donor_mining_dashboard.test.ts	ts	9	2	2	3	2.2
2380	queued	tests/client-memory-tools/dopamine_ambient_mode.test.ts	ts	9	2	2	3	2.2
2381	queued	tests/client-memory-tools/dopamine_engine.test.ts	ts	9	2	2	3	2.2
2382	queued	tests/client-memory-tools/dr_gameday.test.ts	ts	9	2	2	3	2.2
2383	queued	tests/client-memory-tools/dr_gameday_gate.test.ts	ts	9	2	2	3	2.2
2384	queued	tests/client-memory-tools/dream_model_failover.test.ts	ts	9	2	2	3	2.2
2385	queued	tests/client-memory-tools/dream_warden_guard.test.ts	ts	9	2	2	3	2.2
2386	queued	tests/client-memory-tools/drift_aware_revenue_optimizer.test.ts	ts	9	2	2	3	2.2
2387	queued	tests/client-memory-tools/dual_brain_coordinator.test.ts	ts	9	2	2	3	2.2
2388	done	tests/client-memory-tools/duality_seed.test.ts	ts	9	2	2	3	2.2
2389	queued	tests/client-memory-tools/dynamic_burn_budget_oracle.test.ts	ts	9	2	2	3	2.2
2390	queued	tests/client-memory-tools/dynamic_burn_budget_oracle_integrations.test.ts	ts	9	2	2	3	2.2
2391	queued	tests/client-memory-tools/dynamic_memory_embedding_adapter.test.ts	ts	9	2	2	3	2.2
2392	queued	tests/client-memory-tools/dynamic_source_reliability_graph.test.ts	ts	9	2	2	3	2.2
2393	queued	tests/client-memory-tools/economic_entity_manager.test.ts	ts	9	2	2	3	2.2
2394	queued	tests/client-memory-tools/effect_type_system.test.ts	ts	9	2	2	3	2.2
2395	queued	tests/client-memory-tools/egress_chokepoint_guard.test.ts	ts	9	2	2	3	2.2
2396	queued	tests/client-memory-tools/embodiment_layer.test.ts	ts	9	2	2	3	2.2
2397	queued	tests/client-memory-tools/emergency_stop.test.ts	ts	9	2	2	3	2.2
2398	queued	tests/client-memory-tools/emergency_stop_cli.test.ts	ts	9	2	2	3	2.2
2399	done	tests/client-memory-tools/emergent_primitive_synthesis.test.ts	ts	9	2	2	3	2.2
2400	queued	tests/client-memory-tools/empty_fort_coauthor_inject.test.ts	ts	9	2	2	3	2.2
2401	queued	tests/client-memory-tools/empty_fort_integrity_guard.test.ts	ts	9	2	2	3	2.2
2402	queued	tests/client-memory-tools/empty_fort_pulse_scheduler.test.ts	ts	9	2	2	3	2.2
2403	queued	tests/client-memory-tools/enhanced_reasoning_mirror.test.ts	ts	9	2	2	3	2.2
2404	queued	tests/client-memory-tools/ensemble_disagreement_escalation_lane.test.ts	ts	9	2	2	3	2.2
2405	queued	tests/client-memory-tools/enterprise_access_gate.test.ts	ts	9	2	2	3	2.2
2406	queued	tests/client-memory-tools/enterprise_onboarding_pack.test.ts	ts	9	2	2	3	2.2
2407	queued	tests/client-memory-tools/enterprise_scm_cd_mirror_plane.test.ts	ts	9	2	2	3	2.2
2408	queued	tests/client-memory-tools/enterprise_slo_observability_dashboard.test.ts	ts	9	2	2	3	2.2
2409	queued	tests/client-memory-tools/environment_evolution_layer.test.ts	ts	9	2	2	3	2.2
2410	queued	tests/client-memory-tools/environment_promotion_gate.test.ts	ts	9	2	2	3	2.2
2411	queued	tests/client-memory-tools/error_budget_release_gate.test.ts	ts	9	2	2	3	2.2
2412	queued	tests/client-memory-tools/escalation_resolver.test.ts	ts	9	2	2	3	2.2
2413	queued	tests/client-memory-tools/ethical_reasoning_organ.test.ts	ts	9	2	2	3	2.2
2414	queued	tests/client-memory-tools/event_sourced_control_plane_authority.test.ts	ts	9	2	2	3	2.2
2415	queued	tests/client-memory-tools/event_sourced_control_plane_jetstream.test.ts	ts	9	2	2	3	2.2
2416	queued	tests/client-memory-tools/evolution_arena.test.ts	ts	9	2	2	3	2.2
2417	queued	tests/client-memory-tools/exception_recovery_classifier.test.ts	ts	9	2	2	3	2.2
2418	queued	tests/client-memory-tools/execution_doctor_ga.test.ts	ts	9	2	2	3	2.2
2419	queued	tests/client-memory-tools/execution_phase2_rust_parity.test.ts	ts	9	2	2	3	2.2
2420	queued	tests/client-memory-tools/execution_reliability_slo.test.ts	ts	9	2	2	3	2.2
2421	queued	tests/client-memory-tools/execution_sandbox_envelope.test.ts	ts	9	2	2	3	2.2
2422	queued	tests/client-memory-tools/execution_sandbox_rust_wasm_coprocessor_lane.test.ts	ts	9	2	2	3	2.2
2423	queued	tests/client-memory-tools/execution_worthiness_gate.test.ts	ts	9	2	2	3	2.2
2424	queued	tests/client-memory-tools/execution_yield_recovery.test.ts	ts	9	2	2	3	2.2
2425	queued	tests/client-memory-tools/experiment_scheduler.test.ts	ts	9	2	2	3	2.2
2426	queued	tests/client-memory-tools/explain_decision.test.ts	ts	9	2	2	3	2.2
2427	queued	tests/client-memory-tools/explanation_primitive.test.ts	ts	9	2	2	3	2.2
2428	queued	tests/client-memory-tools/external_eyes_self_heal.test.ts	ts	9	2	2	3	2.2
2429	queued	tests/client-memory-tools/external_eyes_signal_slo.test.ts	ts	9	2	2	3	2.2
2430	queued	tests/client-memory-tools/eye_kernel.test.ts	ts	9	2	2	3	2.2
2431	queued	tests/client-memory-tools/eyes_insight.test.ts	ts	9	2	2	3	2.2
2432	queued	tests/client-memory-tools/eyes_intake.test.ts	ts	9	2	2	3	2.2
2433	queued	tests/client-memory-tools/f100_a_plus_readiness_gate.test.ts	ts	9	2	2	3	2.2
2434	queued	tests/client-memory-tools/f100_enterprise_baseline_gate.test.ts	ts	9	2	2	3	2.2
2435	queued	tests/client-memory-tools/feature_data_reproducibility_contract.test.ts	ts	9	2	2	3	2.2
2436	queued	tests/client-memory-tools/fhe_encrypted_compute_pilot.test.ts	ts	9	2	2	3	2.2
2437	queued	tests/client-memory-tools/first_run_onboarding_wizard.test.ts	ts	9	2	2	3	2.2
2438	queued	tests/client-memory-tools/fluxlattice_program.test.ts	ts	9	2	2	3	2.2
2439	queued	tests/client-memory-tools/focus_budget_guard.test.ts	ts	9	2	2	3	2.2
2440	queued	tests/client-memory-tools/focus_controller.test.ts	ts	9	2	2	3	2.2
2441	queued	tests/client-memory-tools/forge_organ.test.ts	ts	9	2	2	3	2.2
2442	queued	tests/client-memory-tools/formal_invariant_engine.test.ts	ts	9	2	2	3	2.2
2443	queued	tests/client-memory-tools/formal_mind_sovereignty_verification.test.ts	ts	9	2	2	3	2.2
2444	queued	tests/client-memory-tools/formal_threat_modeling_engine.test.ts	ts	9	2	2	3	2.2
2445	queued	tests/client-memory-tools/foundation_contract_gate.test.ts	ts	9	2	2	3	2.2
2446	queued	tests/client-memory-tools/foundation_lock_memory_parity.test.ts	ts	9	2	2	3	2.2
2447	queued	tests/client-memory-tools/foundation_lock_regression_suite.test.ts	ts	9	2	2	3	2.2
2448	queued	tests/client-memory-tools/fractal_introspection_map.test.ts	ts	9	2	2	3	2.2
2449	queued	tests/client-memory-tools/fractal_morph_identity_gate.test.ts	ts	9	2	2	3	2.2
2450	queued	tests/client-memory-tools/fractal_organism_cycle.test.ts	ts	9	2	2	3	2.2
2451	queued	tests/client-memory-tools/fractal_regime_organ.test.ts	ts	9	2	2	3	2.2
2452	queued	tests/client-memory-tools/full_virtual_desktop_claw_lane.test.ts	ts	9	2	2	3	2.2
2453	queued	tests/client-memory-tools/gated_account_creation_organ.test.ts	ts	9	2	2	3	2.2
2454	queued	tests/client-memory-tools/gated_self_improvement_loop.test.ts	ts	9	2	2	3	2.2
2455	queued	tests/client-memory-tools/generate_contributor_surfaces.test.ts	ts	9	2	2	3	2.2
2456	queued	tests/client-memory-tools/generative_meta_model_primitive.test.ts	ts	9	2	2	3	2.2
2457	queued	tests/client-memory-tools/generative_simulation_mode.test.ts	ts	9	2	2	3	2.2
2458	queued	tests/client-memory-tools/genome_ledger.test.ts	ts	9	2	2	3	2.2
2459	queued	tests/client-memory-tools/global_molt_cycle.test.ts	ts	9	2	2	3	2.2
2460	queued	tests/client-memory-tools/goal_preservation_kernel.test.ts	ts	9	2	2	3	2.2
2461	queued	tests/client-memory-tools/gold_eval_blind_scoring_lane.test.ts	ts	9	2	2	3	2.2
2462	queued	tests/client-memory-tools/graph_phase6_rust_parity.test.ts	ts	9	2	2	3	2.2
2463	queued	tests/client-memory-tools/ground_truth_label_adjudication_lane.test.ts	ts	9	2	2	3	2.2
2464	queued	tests/client-memory-tools/guard_check_registry.test.ts	ts	9	2	2	3	2.2
2465	queued	tests/client-memory-tools/guard_remote_gate.test.ts	ts	9	2	2	3	2.2
2466	queued	tests/client-memory-tools/guided_recovery_error_ux.test.ts	ts	9	2	2	3	2.2
2467	queued	tests/client-memory-tools/habit_adapter_finetune_lane.test.ts	ts	9	2	2	3	2.2
2468	queued	tests/client-memory-tools/habit_cell_pool_executor.test.ts	ts	9	2	2	3	2.2
2469	queued	tests/client-memory-tools/habit_gc_atrophy.test.ts	ts	9	2	2	3	2.2
2470	queued	tests/client-memory-tools/habit_hygiene_guard.test.ts	ts	9	2	2	3	2.2
2471	queued	tests/client-memory-tools/habit_promotion_quality_gate.test.ts	ts	9	2	2	3	2.2
2472	queued	tests/client-memory-tools/habit_uid_store.test.ts	ts	9	2	2	3	2.2
2473	queued	tests/client-memory-tools/handoff_pack.test.ts	ts	9	2	2	3	2.2
2474	queued	tests/client-memory-tools/hardware_root_of_trust_attestation_mesh.test.ts	ts	9	2	2	3	2.2
2475	queued	tests/client-memory-tools/health_status.test.ts	ts	9	2	2	3	2.2
2476	queued	tests/client-memory-tools/heartbeat_kpi_report.test.ts	ts	9	2	2	3	2.2
2477	queued	tests/client-memory-tools/helix_admission_gate.test.ts	ts	9	2	2	3	2.2
2478	queued	tests/client-memory-tools/helix_controller.test.ts	ts	9	2	2	3	2.2
2479	queued	tests/client-memory-tools/helix_reweave_apply.test.ts	ts	9	2	2	3	2.2
2480	queued	tests/client-memory-tools/heroic_echo_controller.test.ts	ts	9	2	2	3	2.2
2481	queued	tests/client-memory-tools/high_tier_mutation_quorum_gate.test.ts	ts	9	2	2	3	2.2
2482	queued	tests/client-memory-tools/high_value_play_detector.test.ts	ts	9	2	2	3	2.2
2483	queued	tests/client-memory-tools/history_cleanliness_program.test.ts	ts	9	2	2	3	2.2
2484	queued	tests/client-memory-tools/hold_remediation_engine.test.ts	ts	9	2	2	3	2.2
2485	queued	tests/client-memory-tools/holo_overlay_compiler.test.ts	ts	9	2	2	3	2.2
2486	queued	tests/client-memory-tools/hybrid_interface_stability_contract.test.ts	ts	9	2	2	3	2.2
2487	queued	tests/client-memory-tools/hypothesis_forge.test.ts	ts	9	2	2	3	2.2
2488	queued	tests/client-memory-tools/hypothesis_lifecycle_ledger.test.ts	ts	9	2	2	3	2.2
2489	queued	tests/client-memory-tools/idle_dream_budget_guard.test.ts	ts	9	2	2	3	2.2
2490	queued	tests/client-memory-tools/idle_dream_cycle.test.ts	ts	9	2	2	3	2.2
2491	queued	tests/client-memory-tools/illusion_integrity_lane.test.ts	ts	9	2	2	3	2.2
2492	queued	tests/client-memory-tools/improvement_controller_two_phase.test.ts	ts	9	2	2	3	2.2
2493	queued	tests/client-memory-tools/independent_safety_coprocessor_veto_plane.test.ts	ts	9	2	2	3	2.2
